[15:21:36] [info] AXIS: Creating Window Axis Engine (1280, 720)
[15:21:36] [trace] AXIS: Storing underlying OS video mode: 1920x1080@60Hz (r8g8b8)
[15:21:36] [info] AXIS: OpenGL Info:
[15:22:00] [info] APP: Frame rate: 30.286407
[15:22:00] [info] APP: Frame rate: 19.790428
[15:22:00] [info] APP: Frame rate: 30.708605
[15:22:00] [info] APP: Frame rate: 26.227514
[15:22:00] [info] APP: Frame rate: 21.941326
[15:22:00] [info] APP: Frame rate: 30.43232
[15:22:00] [info] APP: Frame rate: 20.154846
[15:22:00] [info] APP: Frame rate: 28.029297
[15:22:00] [info] APP: Frame rate: 30.00561
[15:22:00] [info] APP: Frame rate: 21.029562
[15:22:00] [info] APP: Frame rate: 29.850147
[15:22:00] [info] APP: Frame rate: 19.988106
[15:22:00] [info] APP: Frame rate: 20.107693
[15:22:00] [info] APP: Frame rate: 28.523367
[15:22:00] [info] APP: Frame rate: 20.64451
[15:22:00] [info] APP: Frame rate: 19.736786
[15:22:00] [info] APP: Frame rate: 20.324392
[15:22:00] [info] APP: Frame rate: 20.00641
[15:22:01] [info] APP: Frame rate: 19.867672
[15:22:01] [info] APP: Frame rate: 20.020163
[15:22:01] [info] APP: Frame rate: 19.643612
[15:22:01] [info] APP: Frame rate: 20.678709
[15:22:01] [info] APP: Frame rate: 20.00412
[15:22:01] [info] APP: Frame rate: 20.010992
[15:22:01] [info] APP: Frame rate: 19.74645
[15:22:01] [info] APP: Frame rate: 20.105381
[15:22:01] [info] APP: Frame rate: 19.96375
[15:22:01] [info] APP: Frame rate: 20.059994
[15:22:01] [info] APP: Frame rate: 19.904633
[15:22:01] [info] APP: Frame rate: 19.951595
[15:22:01] [info] APP: Frame rate: 20.204556
[15:22:01] [info] APP: Frame rate: 20.370983
[15:22:01] [info] APP: Frame rate: 19.644348
[15:22:01] [info] APP: Frame rate: 20.20767
[15:22:01] [info] APP: Frame rate: 19.68787
[15:22:01] [info] APP: Frame rate: 20.082277
[15:22:01] [info] APP: Frame rate: 15.260894
[15:22:01] [info] APP: Frame rate: 19.628168
[15:22:02] [info] APP: Frame rate: 19.920513
[15:22:02] [info] APP: Frame rate: 20.097673
[15:22:02] [info] APP: Frame rate: 15.142329
[15:22:02] [info] APP: Frame rate: 19.87445
[15:22:02] [info] APP: Frame rate: 20.147875
[15:22:02] [info] APP: Frame rate: 19.95843
[15:22:02] [info] APP: Frame rate: 15.101766
[15:22:02] [info] APP: Frame rate: 19.382181
[15:22:02] [info] APP: Frame rate: 20.552254
[15:22:02] [info] APP: Frame rate: 2.2127926
[15:22:02] [info] APP: Frame rate: 21.150026
[15:22:03] [info] APP: Frame rate: 19.919756
[15:22:03] [info] APP: Frame rate: 19.988867
[15:22:03] [info] APP: Frame rate: 20.14865
[15:22:03] [info] APP: Frame rate: 20.089203
[15:22:03] [info] APP: Frame rate: 19.907656
[15:22:03] [info] APP: Frame rate: 19.972115
[15:22:03] [info] APP: Frame rate: 20.20767
[15:22:03] [info] APP: Frame rate: 19.705631
[15:22:03] [info] APP: Frame rate: 19.692308
[15:22:03] [info] APP: Frame rate: 20.561926
[15:22:03] [info] APP: Frame rate: 20.123129
[15:22:03] [info] APP: Frame rate: 18.938303
[15:22:03] [info] APP: Frame rate: 15.260894
[15:22:03] [info] APP: Frame rate: 20.891298
[15:22:03] [info] APP: Frame rate: 19.57394
[15:22:03] [info] APP: Frame rate: 20.14323
[15:22:03] [info] APP: Frame rate: 19.444721
[15:22:03] [info] APP: Frame rate: 20.741701
[15:22:03] [info] APP: Frame rate: 19.788187
[15:22:03] [info] APP: Frame rate: 19.923542
[15:22:04] [info] APP: Frame rate: 20.075356
[15:22:04] [info] APP: Frame rate: 20.031635
[15:22:04] [info] APP: Frame rate: 20.057692
[15:22:04] [info] APP: Frame rate: 20.30314
[15:22:04] [info] APP: Frame rate: 19.539654
[15:22:04] [info] APP: Frame rate: 20.208448
[15:22:04] [info] APP: Frame rate: 19.966791
[15:22:04] [info] APP: Frame rate: 20.066904
[15:22:04] [info] APP: Frame rate: 20.114637
[15:22:04] [info] APP: Frame rate: 30.235756
[15:22:04] [info] APP: Frame rate: 20.0646
[15:22:04] [info] APP: Frame rate: 29.366941
[15:22:04] [info] APP: Frame rate: 19.37502
[15:22:04] [info] APP: Frame rate: 21.054052
[15:22:04] [info] APP: Frame rate: 29.95418
[15:22:04] [info] APP: Frame rate: 29.89781
[15:22:04] [info] APP: Frame rate: 30.251457
[15:22:04] [info] APP: Frame rate: 29.373522
[15:22:04] [info] APP: Frame rate: 30.540455
[15:22:04] [info] APP: Frame rate: 20.05309
[15:22:04] [info] APP: Frame rate: 29.726597
[15:22:04] [info] APP: Frame rate: 29.50909
[15:22:04] [info] APP: Frame rate: 30.520899
[15:22:04] [info] APP: Frame rate: 30.02795
[15:22:05] [info] APP: Frame rate: 29.990162
[15:22:05] [info] APP: Frame rate: 28.615217
[15:22:05] [info] APP: Frame rate: 31.102095
[15:22:05] [info] APP: Frame rate: 30.847729
[15:22:05] [info] APP: Frame rate: 28.38285
[15:22:05] [info] APP: Frame rate: 29.198484
[15:22:05] [info] APP: Frame rate: 32.8008
[15:22:05] [info] APP: Frame rate: 30.221813
[15:22:05] [info] APP: Frame rate: 29.756968
[15:22:05] [info] APP: Frame rate: 28.543554
[15:22:05] [info] APP: Frame rate: 31.848377
[15:22:05] [info] APP: Frame rate: 30.35128
[15:22:05] [info] APP: Frame rate: 29.19686
[15:22:05] [info] APP: Frame rate: 30.402319
[15:22:05] [info] APP: Frame rate: 29.767103
[15:22:05] [info] APP: Frame rate: 29.943914
[15:22:05] [info] APP: Frame rate: 30.606422
[15:22:05] [info] APP: Frame rate: 28.385923
[15:22:05] [info] APP: Frame rate: 31.21691
[15:22:05] [info] APP: Frame rate: 30.418194
[15:22:05] [info] APP: Frame rate: 30.009043
[15:22:05] [info] APP: Frame rate: 29.916576
[15:22:05] [info] APP: Frame rate: 30.337229
[15:22:05] [info] APP: Frame rate: 58.507755
[15:22:05] [info] APP: Frame rate: 60.353172
[15:22:05] [info] APP: Frame rate: 29.80433
[15:22:05] [info] APP: Frame rate: 28.569996
[15:22:05] [info] APP: Frame rate: 32.34349
[15:22:05] [info] APP: Frame rate: 57.990044
[15:22:05] [info] APP: Frame rate: 30.608208
[15:22:05] [info] APP: Frame rate: 58.50123
[15:22:05] [info] APP: Frame rate: 60.131668
[15:22:05] [info] APP: Frame rate: 59.91178
[15:22:05] [info] APP: Frame rate: 60.9779
[15:22:06] [info] APP: Frame rate: 58.015713
[15:22:06] [info] APP: Frame rate: 30.82234
[15:22:06] [info] APP: Frame rate: 29.366941
[15:22:06] [info] APP: Frame rate: 29.91999
[15:22:06] [info] APP: Frame rate: 28.811783
[15:22:06] [info] APP: Frame rate: 66.32359
[15:22:06] [info] APP: Frame rate: 58.922005
[15:22:06] [info] APP: Frame rate: 61.262913
[15:22:06] [info] APP: Frame rate: 60.81522
[15:22:06] [info] APP: Frame rate: 30.140156
[15:22:06] [info] APP: Frame rate: 58.67801
[15:22:06] [info] APP: Frame rate: 30.200922
[15:22:06] [info] APP: Frame rate: 58.71086
[15:22:06] [info] APP: Frame rate: 30.674467
[15:22:06] [info] APP: Frame rate: 29.699654
[15:22:06] [info] APP: Frame rate: 29.232674
[15:22:06] [info] APP: Frame rate: 31.168657
[15:22:06] [info] APP: Frame rate: 29.718172
[15:22:06] [info] APP: Frame rate: 29.850147
[15:22:06] [info] APP: Frame rate: 29.993593
[15:22:06] [info] APP: Frame rate: 30.658323
[15:22:06] [info] APP: Frame rate: 29.637535
[15:22:06] [info] APP: Frame rate: 28.404377
[15:22:06] [info] APP: Frame rate: 29.600723
[15:22:06] [info] APP: Frame rate: 31.750015
[15:22:06] [info] APP: Frame rate: 30.816904
[15:22:06] [info] APP: Frame rate: 30.076181
[15:22:06] [info] APP: Frame rate: 30.393507
[15:22:06] [info] APP: Frame rate: 29.50909
[15:22:06] [info] APP: Frame rate: 29.772175
[15:22:06] [info] APP: Frame rate: 27.13706
[15:22:06] [info] APP: Frame rate: 33.34317
[15:22:06] [info] APP: Frame rate: 30.995447
[15:22:07] [info] APP: Frame rate: 29.81111
[15:22:07] [info] APP: Frame rate: 30.221813
[15:22:07] [info] APP: Frame rate: 29.575676
[15:22:07] [info] APP: Frame rate: 29.064138
[15:22:07] [info] APP: Frame rate: 30.441154
[15:22:07] [info] APP: Frame rate: 30.545794
[15:22:07] [info] APP: Frame rate: 30.109
[15:22:07] [info] APP: Frame rate: 29.925114
[15:22:07] [info] APP: Frame rate: 29.579012
[15:22:07] [info] APP: Frame rate: 30.820528
[15:22:07] [info] APP: Frame rate: 29.751902
[15:22:07] [info] APP: Frame rate: 30.045158
[15:22:07] [info] APP: Frame rate: 30.356552
[15:22:07] [info] APP: Frame rate: 28.341423
[15:22:07] [info] APP: Frame rate: 31.784662
[15:22:07] [info] APP: Frame rate: 30.039993
[15:22:07] [info] APP: Frame rate: 29.50909
[15:22:07] [info] APP: Frame rate: 20.378902
[15:22:07] [info] APP: Frame rate: 30.22704
[15:22:07] [info] APP: Frame rate: 29.88077
[15:22:07] [info] APP: Frame rate: 27.981426
[15:22:07] [info] APP: Frame rate: 20.858051
[15:22:07] [info] APP: Frame rate: 29.479223
[15:22:07] [info] APP: Frame rate: 30.679853
[15:22:07] [info] APP: Frame rate: 29.748526
[15:22:07] [info] APP: Frame rate: 30.542234
[15:22:07] [info] APP: Frame rate: 19.890284
[15:22:07] [info] APP: Frame rate: 20.034698
[15:22:08] [info] APP: Frame rate: 20.339373
[15:22:08] [info] APP: Frame rate: 29.49415
[15:22:08] [info] APP: Frame rate: 19.98201
[15:22:08] [info] APP: Frame rate: 19.173786
[15:22:08] [info] APP: Frame rate: 20.792704
[15:22:08] [info] APP: Frame rate: 20.469604
[15:22:08] [info] APP: Frame rate: 28.729683
[15:22:08] [info] APP: Frame rate: 19.994204
[15:22:08] [info] APP: Frame rate: 20.249035
[15:22:08] [info] APP: Frame rate: 19.980488
[15:22:08] [info] APP: Frame rate: 19.994204
[15:22:08] [info] APP: Frame rate: 19.82335
[15:22:08] [info] APP: Frame rate: 20.109236
[15:22:08] [info] APP: Frame rate: 20.150972
[15:22:08] [info] APP: Frame rate: 19.937937
[15:22:08] [info] APP: Frame rate: 20.239655
[15:22:08] [info] APP: Frame rate: 20.178892
[15:22:08] [info] APP: Frame rate: 19.848867
[15:22:08] [info] APP: Frame rate: 19.98201
[15:22:08] [info] APP: Frame rate: 19.762081
[15:22:08] [info] APP: Frame rate: 20.348055
[15:22:09] [info] APP: Frame rate: 20.043123
[15:22:09] [info] APP: Frame rate: 20.149424
[15:22:09] [info] APP: Frame rate: 19.747194
[15:22:09] [info] APP: Frame rate: 19.839855
[15:22:09] [info] APP: Frame rate: 20.146326
[15:22:09] [info] APP: Frame rate: 20.161821
[15:22:09] [info] APP: Frame rate: 19.930359
[15:22:09] [info] APP: Frame rate: 20.123129
[15:22:09] [info] APP: Frame rate: 20.110779
[15:22:09] [info] APP: Frame rate: 19.776989
[15:22:09] [info] APP: Frame rate: 20.067673
[15:22:09] [info] APP: Frame rate: 14.942088
[15:22:09] [info] APP: Frame rate: 20.274092
[15:22:09] [info] APP: Frame rate: 20.02169
[15:22:09] [info] APP: Frame rate: 15.060554
[15:22:09] [info] APP: Frame rate: 14.870887
[15:22:09] [info] APP: Frame rate: 15.096982
[15:22:09] [info] APP: Frame rate: 19.86993
[15:22:10] [info] APP: Frame rate: 15.20998
[15:22:10] [info] APP: Frame rate: 19.52801
[15:22:10] [info] APP: Frame rate: 15.117878
[15:22:10] [info] APP: Frame rate: 15.123983
[15:22:10] [info] APP: Frame rate: 14.983082
[15:22:10] [info] APP: Frame rate: 14.959995
[15:22:10] [info] APP: Frame rate: 14.939534
[15:22:10] [info] APP: Frame rate: 15.147579
[15:22:10] [info] APP: Frame rate: 14.995081
[15:22:10] [info] APP: Frame rate: 14.885242
[15:22:10] [info] APP: Frame rate: 15.133587
[15:22:10] [info] APP: Frame rate: 15.045859
[15:22:10] [info] APP: Frame rate: 14.694994
[15:22:10] [info] APP: Frame rate: 15.330058
[15:22:10] [info] APP: Frame rate: 14.935278
[15:22:11] [info] APP: Frame rate: 15.025162
[15:22:11] [info] APP: Frame rate: 12.087052
[15:22:11] [info] APP: Frame rate: 15.144954
[15:22:11] [info] APP: Frame rate: 14.90725
[15:22:11] [info] APP: Frame rate: 14.992508
[15:22:11] [info] APP: Frame rate: 15.179154
[15:22:11] [info] APP: Frame rate: 19.590763
[15:22:11] [info] APP: Frame rate: 12.0976515
[15:22:11] [info] APP: Frame rate: 19.915216
[15:22:11] [info] APP: Frame rate: 15.019136
[15:22:11] [info] APP: Frame rate: 14.940385
[15:22:11] [info] APP: Frame rate: 14.867514
[15:22:11] [info] APP: Frame rate: 20.677078
[15:22:11] [info] APP: Frame rate: 14.849827
[15:22:11] [info] APP: Frame rate: 20.073818
[15:22:11] [info] APP: Frame rate: 14.898778
[15:22:12] [info] APP: Frame rate: 20.4752
[15:22:12] [info] APP: Frame rate: 14.991651
[15:22:12] [info] APP: Frame rate: 19.776989
[15:22:12] [info] APP: Frame rate: 14.729673
[15:22:12] [info] APP: Frame rate: 14.868357
[15:22:12] [info] APP: Frame rate: 20.665668
[15:22:12] [info] APP: Frame rate: 20.163372
[15:22:12] [info] APP: Frame rate: 19.82335
[15:22:12] [info] APP: Frame rate: 12.123387
[15:22:12] [info] APP: Frame rate: 20.230282
[15:22:12] [info] APP: Frame rate: 19.721937
[15:22:12] [info] APP: Frame rate: 19.84436
[15:22:12] [info] APP: Frame rate: 14.606564
[15:22:12] [info] APP: Frame rate: 20.991673
[15:22:12] [info] APP: Frame rate: 19.944004
[15:22:12] [info] APP: Frame rate: 15.0294695
[15:22:12] [info] APP: Frame rate: 15.021718
[15:22:13] [info] APP: Frame rate: 20.296066
[15:22:13] [info] APP: Frame rate: 19.40801
[15:22:13] [info] APP: Frame rate: 15.236501
[15:22:13] [info] APP: Frame rate: 19.80987
[15:22:13] [info] APP: Frame rate: 19.945522
[15:22:13] [info] APP: Frame rate: 15.083084
[15:22:13] [info] APP: Frame rate: 20.17734
[15:22:13] [info] APP: Frame rate: 19.85789
[15:22:13] [info] APP: Frame rate: 20.044655
[15:22:13] [info] APP: Frame rate: 15.227651
[15:22:13] [info] APP: Frame rate: 19.747194
[15:22:13] [info] APP: Frame rate: 20.007938
[15:22:13] [info] APP: Frame rate: 19.95919
[15:22:13] [info] APP: Frame rate: 15.043268
[15:22:13] [info] APP: Frame rate: 20.357536
[15:22:13] [info] APP: Frame rate: 19.589298
[15:22:13] [info] APP: Frame rate: 19.888021
[15:22:13] [info] APP: Frame rate: 20.147875
[15:22:13] [info] APP: Frame rate: 20.21936
[15:22:14] [info] APP: Frame rate: 19.094181
[15:22:14] [info] APP: Frame rate: 20.569994
[15:22:14] [info] APP: Frame rate: 15.276457
[15:22:14] [info] APP: Frame rate: 18.58123
[15:22:14] [info] APP: Frame rate: 15.83569
[15:22:14] [info] APP: Frame rate: 19.24699
[15:22:14] [info] APP: Frame rate: 15.641983
[15:22:14] [info] APP: Frame rate: 19.510569
[15:22:14] [info] APP: Frame rate: 20.236528
[15:22:14] [info] APP: Frame rate: 20.089203
[15:22:14] [info] APP: Frame rate: 20.00641
[15:22:14] [info] APP: Frame rate: 20.103067
[15:22:14] [info] APP: Frame rate: 19.791922
[15:22:14] [info] APP: Frame rate: 20.325968
[15:22:14] [info] APP: Frame rate: 20.089203
[15:22:14] [info] APP: Frame rate: 28.969389
[15:22:14] [info] APP: Frame rate: 20.138588
[15:22:14] [info] APP: Frame rate: 19.598085
[15:22:14] [info] APP: Frame rate: 20.631514
[15:22:15] [info] APP: Frame rate: 19.912191
[15:22:15] [info] APP: Frame rate: 29.617445
[15:22:15] [info] APP: Frame rate: 20.256859
[15:22:15] [info] APP: Frame rate: 19.323603
[15:22:15] [info] APP: Frame rate: 20.831532
[15:22:15] [info] APP: Frame rate: 27.825497
[15:22:15] [info] APP: Frame rate: 31.805872
[15:22:15] [info] APP: Frame rate: 30.764463
[15:22:15] [info] APP: Frame rate: 19.64214
[15:22:15] [info] APP: Frame rate: 20.322815
[15:22:15] [info] APP: Frame rate: 19.483017
[15:22:15] [info] APP: Frame rate: 31.87161
[15:22:15] [info] APP: Frame rate: 29.0851
[15:22:15] [info] APP: Frame rate: 19.954632
[15:22:15] [info] APP: Frame rate: 19.650974
[15:22:15] [info] APP: Frame rate: 30.16964
[15:22:15] [info] APP: Frame rate: 30.80423
[15:22:15] [info] APP: Frame rate: 28.063805
[15:22:15] [info] APP: Frame rate: 21.510134
[15:22:15] [info] APP: Frame rate: 19.670143
[15:22:15] [info] APP: Frame rate: 27.825497
[15:22:15] [info] APP: Frame rate: 21.431
[15:22:15] [info] APP: Frame rate: 28.9822
[15:22:15] [info] APP: Frame rate: 30.620722
[15:22:16] [info] APP: Frame rate: 20.24747
[15:22:16] [info] APP: Frame rate: 30.246222
[15:22:16] [info] APP: Frame rate: 28.59025
[15:22:16] [info] APP: Frame rate: 31.717361
[15:22:16] [info] APP: Frame rate: 29.949045
[15:22:16] [info] APP: Frame rate: 28.395147
[15:22:16] [info] APP: Frame rate: 31.045002
[15:22:16] [info] APP: Frame rate: 30.309168
[15:22:16] [info] APP: Frame rate: 30.404083
[15:22:16] [info] APP: Frame rate: 29.510752
[15:22:16] [info] APP: Frame rate: 30.337229
[15:22:16] [info] APP: Frame rate: 29.461002
[15:22:16] [info] APP: Frame rate: 30.660116
[15:22:16] [info] APP: Frame rate: 29.762035
[15:22:16] [info] APP: Frame rate: 29.467627
[15:22:16] [info] APP: Frame rate: 30.975304
[15:22:16] [info] APP: Frame rate: 30.000458
[15:22:16] [info] APP: Frame rate: 29.52737
[15:22:16] [info] APP: Frame rate: 30.556475
[15:22:16] [info] APP: Frame rate: 30.100355
[15:22:16] [info] APP: Frame rate: 29.421324
[15:22:16] [info] APP: Frame rate: 30.162697
[15:22:16] [info] APP: Frame rate: 29.637535
[15:22:16] [info] APP: Frame rate: 27.781263
[15:22:16] [info] APP: Frame rate: 33.877487
[15:22:16] [info] APP: Frame rate: 29.15951
[15:22:16] [info] APP: Frame rate: 30.442923
[15:22:16] [info] APP: Frame rate: 29.457691
[15:22:16] [info] APP: Frame rate: 30.87316
[15:22:16] [info] APP: Frame rate: 28.521814
[15:22:17] [info] APP: Frame rate: 30.858624
[15:22:17] [info] APP: Frame rate: 31.056036
[15:22:17] [info] APP: Frame rate: 29.570671
[15:22:17] [info] APP: Frame rate: 30.291656
[15:22:17] [info] APP: Frame rate: 29.007856
[15:22:17] [info] APP: Frame rate: 31.089184
[15:22:17] [info] APP: Frame rate: 30.093445
[15:22:17] [info] APP: Frame rate: 29.634186
[15:22:17] [info] APP: Frame rate: 30.239243
[15:22:17] [info] APP: Frame rate: 30.052046
[15:22:17] [info] APP: Frame rate: 30.114187
[15:22:17] [info] APP: Frame rate: 29.20499
[15:22:17] [info] APP: Frame rate: 29.785706
[15:22:17] [info] APP: Frame rate: 31.118708
[15:22:17] [info] APP: Frame rate: 30.069283
[15:22:17] [info] APP: Frame rate: 29.945625
[15:22:17] [info] APP: Frame rate: 29.990162
[15:22:17] [info] APP: Frame rate: 60.000916
[15:22:17] [info] APP: Frame rate: 30.155758
[15:22:17] [info] APP: Frame rate: 61.063126
[15:22:17] [info] APP: Frame rate: 27.938187
[15:22:17] [info] APP: Frame rate: 31.507692
[15:22:17] [info] APP: Frame rate: 61.134327
[15:22:17] [info] APP: Frame rate: 61.753593
[15:22:17] [info] APP: Frame rate: 29.554003
[15:22:17] [info] APP: Frame rate: 61.2486
[15:22:17] [info] APP: Frame rate: 29.925114
[15:22:17] [info] APP: Frame rate: 59.768353
[15:22:17] [info] APP: Frame rate: 58.922005
[15:22:17] [info] APP: Frame rate: 29.973017
[15:22:17] [info] APP: Frame rate: 59.121334
[15:22:17] [info] APP: Frame rate: 51.130096
[15:22:17] [info] APP: Frame rate: 63.859684
[15:22:17] [info] APP: Frame rate: 62.75892
[15:22:17] [info] APP: Frame rate: 31.76348
[15:22:17] [info] APP: Frame rate: 62.444973
[15:22:17] [info] APP: Frame rate: 57.174263
[15:22:18] [info] APP: Frame rate: 59.510555
[15:22:18] [info] APP: Frame rate: 61.478424
[15:22:18] [info] APP: Frame rate: 58.789864
[15:22:18] [info] APP: Frame rate: 29.701338
[15:22:18] [info] APP: Frame rate: 63.045696
[15:22:18] [info] APP: Frame rate: 61.70998
[15:22:18] [info] APP: Frame rate: 57.149334
[15:22:18] [info] APP: Frame rate: 60.808167
[15:22:18] [info] APP: Frame rate: 61.177128
[15:22:18] [info] APP: Frame rate: 61.70998
[15:22:18] [info] APP: Frame rate: 54.968338
[15:22:18] [info] APP: Frame rate: 61.29156
[15:22:18] [info] APP: Frame rate: 62.341022
[15:22:18] [info] APP: Frame rate: 53.950195
[15:22:18] [info] APP: Frame rate: 66.46653
[15:22:18] [info] APP: Frame rate: 58.54042
[15:22:18] [info] APP: Frame rate: 48.761906
[15:22:18] [info] APP: Frame rate: 81.97123
[15:22:18] [info] APP: Frame rate: 59.74111
[15:22:18] [info] APP: Frame rate: 58.52735
[15:22:18] [info] APP: Frame rate: 60.68148
[15:22:18] [info] APP: Frame rate: 60.152363
[15:22:18] [info] APP: Frame rate: 58.514286
[15:22:18] [info] APP: Frame rate: 64.88713
[15:22:18] [info] APP: Frame rate: 56.5453
[15:22:18] [info] APP: Frame rate: 53.630116
[15:22:18] [info] APP: Frame rate: 58.579666
[15:22:18] [info] APP: Frame rate: 56.133617
[15:22:18] [info] APP: Frame rate: 33.733624
[15:22:18] [info] APP: Frame rate: 63.228172
[15:22:18] [info] APP: Frame rate: 55.13018
[15:22:18] [info] APP: Frame rate: 63.76648
[15:22:18] [info] APP: Frame rate: 61.87019
[15:22:18] [info] APP: Frame rate: 59.26837
[15:22:18] [info] APP: Frame rate: 62.50453
[15:22:18] [info] APP: Frame rate: 58.605858
[15:22:18] [info] APP: Frame rate: 59.18808
[15:22:18] [info] APP: Frame rate: 59.632393
[15:22:18] [info] APP: Frame rate: 60.73772
[15:22:18] [info] APP: Frame rate: 50.489986
[15:22:18] [info] APP: Frame rate: 58.331997
[15:22:18] [info] APP: Frame rate: 61.478424
[15:22:18] [info] APP: Frame rate: 72.83801
[15:22:18] [info] APP: Frame rate: 61.739048
[15:22:18] [info] APP: Frame rate: 60.765877
[15:22:18] [info] APP: Frame rate: 59.470055
[15:22:18] [info] APP: Frame rate: 61.507275
[15:22:18] [info] APP: Frame rate: 59.01486
[15:22:18] [info] APP: Frame rate: 57.037422
[15:22:18] [info] APP: Frame rate: 62.894432
[15:22:18] [info] APP: Frame rate: 53.238018
[15:22:18] [info] APP: Frame rate: 67.877785
[15:22:18] [info] APP: Frame rate: 60.401844
[15:22:18] [info] APP: Frame rate: 53.983524
[15:22:18] [info] APP: Frame rate: 67.45857
[15:22:18] [info] APP: Frame rate: 47.58468
[15:22:18] [info] APP: Frame rate: 73.22458
[15:22:18] [info] APP: Frame rate: 63.289234
[15:22:19] [info] APP: Frame rate: 62.985104
[15:22:19] [info] APP: Frame rate: 59.281773
[15:22:19] [info] APP: Frame rate: 60.457565
[15:22:19] [info] APP: Frame rate: 52.261562
[15:22:19] [info] APP: Frame rate: 67.11316
[15:22:19] [info] APP: Frame rate: 60.583313
[15:22:19] [info] APP: Frame rate: 61.507275
[15:22:19] [info] APP: Frame rate: 60.346226
[15:22:19] [info] APP: Frame rate: 59.537586
[15:22:19] [info] APP: Frame rate: 58.763508
[15:22:19] [info] APP: Frame rate: 62.609028
[15:22:19] [info] APP: Frame rate: 57.614067
[15:22:19] [info] APP: Frame rate: 61.205696
[15:22:19] [info] APP: Frame rate: 52.240734
[15:22:19] [info] APP: Frame rate: 59.402676
[15:22:19] [info] APP: Frame rate: 65.7332
[15:22:19] [info] APP: Frame rate: 61.134327
[15:22:19] [info] APP: Frame rate: 58.04783
[15:22:19] [info] APP: Frame rate: 67.89536
[15:22:19] [info] APP: Frame rate: 54.296604
[15:22:19] [info] APP: Frame rate: 66.064514
[15:22:19] [info] APP: Frame rate: 60.68148
[15:22:19] [info] APP: Frame rate: 58.59276
[15:22:19] [info] APP: Frame rate: 61.277233
[15:22:19] [info] APP: Frame rate: 60.235294
[15:22:19] [info] APP: Frame rate: 60.569317
[15:22:19] [info] APP: Frame rate: 59.659534
[15:22:19] [info] APP: Frame rate: 51.25005
[15:22:19] [info] APP: Frame rate: 66.89053
[15:22:19] [info] APP: Frame rate: 54.319103
[15:22:19] [info] APP: Frame rate: 68.10704
[15:22:19] [info] APP: Frame rate: 52.56547
[15:22:19] [info] APP: Frame rate: 69.276955
[15:22:19] [info] APP: Frame rate: 62.939735
[15:22:19] [info] APP: Frame rate: 53.729042
[15:22:19] [info] APP: Frame rate: 70.77322
[15:22:19] [info] APP: Frame rate: 54.72735
[15:22:19] [info] APP: Frame rate: 65.65089
[15:22:19] [info] APP: Frame rate: 58.488174
[15:22:19] [info] APP: Frame rate: 61.134327
[15:22:19] [info] APP: Frame rate: 61.4496
[15:22:19] [info] APP: Frame rate: 59.673115
[15:22:19] [info] APP: Frame rate: 51.39071
[15:22:19] [info] APP: Frame rate: 63.611744
[15:22:19] [info] APP: Frame rate: 56.39931
[15:22:19] [info] APP: Frame rate: 73.94753
[15:22:19] [info] APP: Frame rate: 57.893993
[15:22:19] [info] APP: Frame rate: 61.70998
[15:22:19] [info] APP: Frame rate: 59.201447
[15:22:19] [info] APP: Frame rate: 53.184013
[15:22:19] [info] APP: Frame rate: 68.516464
[15:22:19] [info] APP: Frame rate: 59.564644
[15:22:19] [info] APP: Frame rate: 60.963722
[15:22:19] [info] APP: Frame rate: 58.44905
[15:22:19] [info] APP: Frame rate: 52.28241
[15:22:19] [info] APP: Frame rate: 72.77734
[15:22:19] [info] APP: Frame rate: 57.211697
[15:22:19] [info] APP: Frame rate: 57.576103
[15:22:19] [info] APP: Frame rate: 66.754265
[15:22:19] [info] APP: Frame rate: 58.52735
[15:22:20] [info] APP: Frame rate: 56.290318
[15:22:20] [info] APP: Frame rate: 58.009293
[15:22:20] [info] APP: Frame rate: 65.486885
[15:22:20] [info] APP: Frame rate: 55.609673
[15:22:20] [info] APP: Frame rate: 66.24817
[15:22:20] [info] APP: Frame rate: 58.31902
[15:22:20] [info] APP: Frame rate: 53.58626
[15:22:20] [info] APP: Frame rate: 72.495575
[15:22:20] [info] APP: Frame rate: 55.799065
[15:22:20] [info] APP: Frame rate: 62.37069
[15:22:20] [info] APP: Frame rate: 62.163624
[15:22:20] [info] APP: Frame rate: 60.083427
[15:22:20] [info] APP: Frame rate: 62.985104
[15:22:20] [info] APP: Frame rate: 57.437336
[15:22:20] [info] APP: Frame rate: 60.93538
[15:22:20] [info] APP: Frame rate: 52.958385
[15:22:20] [info] APP: Frame rate: 60.401844
[15:22:20] [info] APP: Frame rate: 60.152363
[15:22:20] [info] APP: Frame rate: 69.368614
[15:22:20] [info] APP: Frame rate: 55.445007
[15:22:20] [info] APP: Frame rate: 56.205833
[15:22:20] [info] APP: Frame rate: 69.68208
[15:22:20] [info] APP: Frame rate: 51.878883
[15:22:20] [info] APP: Frame rate: 69.42373
[15:22:20] [info] APP: Frame rate: 62.788982
[15:22:20] [info] APP: Frame rate: 59.97346
[15:22:20] [info] APP: Frame rate: 60.597317
[15:22:20] [info] APP: Frame rate: 59.673115
[15:22:20] [info] APP: Frame rate: 58.125057
[15:22:20] [info] APP: Frame rate: 62.060608
[15:22:20] [info] APP: Frame rate: 59.836567
[15:22:20] [info] APP: Frame rate: 51.776417
[15:22:20] [info] APP: Frame rate: 71.978035
